text,text_processed,cyberbullying_type,severity_level,original_cyberbullying_type,original_severity_level,source_dataset,source_file,original_row_id,actual_label,predicted_label,is_correct,confidence_score,char_count,word_count
"WHO: Rumah Sakit Al Shifa di Gaza Terkepung, Dihujani Bom Penjajah Israel",who rumah sakit al shifa di gaza terkepung dihujani bom penjajah israel,harassment,,"['0', '1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,9973,harassment,normal,False,0.9823030638878629,73,12
"@KompasTV Paling gampang ya lupa, gak tahu, atau pura2 gila",USER_MENTION paling gampang ya lupa gak tahu atau pura2 gila,harassment,,"['0', '1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24331,harassment,normal,False,0.25112929092372394,59,10
BERITASATU beritasatu … BERITA SATU Aksi Boikot Produk Pendukung Israel Melanda Timur Tengah BOYCOTT ISRAEL,beritasatu beritasatu berita satu aksi boikot produk pendukung israel melanda timur tengah boycott israel,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6418,harassment,normal,False,0.054896437256601704,107,15
USER Ternyata dgn d takut2inya oleh tim komunis akn d KPK kan akhirnya TGB nyerah k pngkuan zionis PKIP..',user ternyata dgn d takut2inya oleh tim komunis akn d kpk kan akhirnya tgb nyerah k pngkuan zionis pkip,normal,,normal,,data,data.csv,830,normal,hate_speech,False,0.08001864131446856,106,19
Ngapain tag si kunyuk URL,ngapain tag si kunyuk url,insult,,insult,,data,data.csv,11757,insult,hate_speech,False,0.44900802795493777,25,5
USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ulama dr Importir Timur Tengah\nYg haus dengan kata Kopar Kafir Musyrik Bi'ah,user user user user user user user user user user user user user user ulama dr importir timur tengah nyg haus dengan kata kopar kafir musyrik bi ah,hate_speech,,hate_speech,,data,data.csv,4851,hate_speech,normal,False,0.5043769196392007,147,26
Bestiee tolong 😭😭😭 Keratjcunan bgt sama sepatu cantik ini 🥺💗 dipakenya nyaman bangettt 😭 gila sih Seis kalo ngeluarin produkhh selalu bikin racun 😭👇🏻 ada warna lain sama size besar😭 Cek harga & belinya Dsini 👇🏻👇🏻 https://shope.ee/6fHOzT3kFL https://shope.ee/6fHOzT3kFL,bestiee tolong keratjcunan bgt sama sepatu cantik ini dipakenya nyaman bangettt gila sih seis kalo ngeluarin produkhh selalu bikin racun ada warna lain sama size besar cek harga belinya dsini,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24229,normal,harassment,False,0.43020233118408757,268,38
"USER Iya, USER kalah lawan bani taplak. Lol.'",user iya user kalah lawan bani taplak lol,hate_speech,,hate_speech,,data,data.csv,7581,hate_speech,normal,False,0.03880247169385043,45,8
"USER USER Hahaha sialaaan nih si USER,; ; ternyata klo lg laper, ; presiden juga mau disikat sama doið???ð??½; ;",user user hahaha sialaaan nih si user ternyata klo lg laper presiden juga mau disikat sama doið ð ½,normal,,normal,,data,data.csv,175,normal,hate_speech,False,0.1719928252667564,112,20
pengen ketemu presiden israel terus cubit matanya pke tang 🤏🏻,pengen ketemu presiden israel terus cubit matanya pke tang,harassment,,"['1', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,20888,harassment,normal,False,0.2510951870601186,61,10
Odgj (orang dengan genetik javier),odgj orang dengan genetik javier,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,3230,normal,harassment,False,1.0347468943839395,34,5
"jangan selalu yang di salahin israel terus , pertama kali siapa yang menggempur duluan ibarat macan lg tidur kok di gangguin .. harusnya kalau memang mau perang lawan raksasa , smua warga palestina di evakuasi dulu !",jangan selalu yang di salahin israel terus pertama kali siapa yang menggempur duluan ibarat macan lg tidur kok di gangguin harusnya kalau memang mau perang lawan raksasa smua warga palestina di evakuasi dulu,harassment,,"['1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,22325,harassment,normal,False,0.007467236358118801,216,37
"Israel ggak ada gunanya, mentang2 di support si biden",israel ggak ada gunanya mentang2 di support si biden,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,17971,harassment,normal,False,0.26831019642692244,53,9
"Jokowi Bertemu PM Cina Li Qiang, Tagih Komitmen Investasi USD 44,89 Miliar #TempoBisnis",jokowi bertemu pm cina li qiang tagih komitmen investasi usd 44 89 miliar,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1919,harassment,normal,False,0.6444770942079554,87,13
LGBT Loh Gak Bahaya Ta Rumah Produksi murah merangkul piting stunting Dream High FISIP UI therapist hepi ending start 7am-10pm #pijatjogja #pijatpanggilanjogja #pijatdijogja #massagejogja #spajogja #bispakjogja #AngelJogja #bisyarJOGJA #openBOjogja #bojogja #bojogjaarea,lgbt loh gak bahaya ta rumah produksi murah merangkul piting stunting dream high fisip ui therapist hepi ending start 7am 10pm,harassment,,"['0', '1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,4913,harassment,normal,False,0.4249524679850901,270,31
USER USER Lo nya lah yg ngentot tu',user user lo nya lah yg ngentot tu,hate_speech,,hate_speech,,data,data.csv,5141,hate_speech,insult,False,0.3811514093058903,35,8
Owner Scarlett pro Israel masih mau pada beli kah??,owner scarlett pro israel masih mau pada beli kah,normal,,"['0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,17759,normal,harassment,False,-0.031020623485310206,51,9
dengartoraisin nasib kebanyakan feminis,dengartoraisin nasib kebanyakan feminis,hate_speech,,gender,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1034,hate_speech,harassment,False,-0.03273283033537033,39,4
"Gebuk komunis PKI selamatkan NKRI, jangan kasih kendor jangan sampai pembantaian ulama dan kiai NU terulang",gebuk komunis pki selamatkan nkri jangan kasih kendor jangan sampai pembantaian ulama dan kiai nu terulang,hate_speech,,hate_speech,,data,data.csv,10432,hate_speech,normal,False,-0.10005372207487545,107,16
hal ini juga mengajarkan bagaimana untuk bercinta dengan anak berusia tahun seperti ayesha cara mohammad mengajarkan bagaimana kaffir akan pergi ke neraka karena ajaran quran hanya melihat isis dan organisasi teroris lainnya dalam pembuatan,hal ini juga mengajarkan bagaimana untuk bercinta dengan anak berusia tahun seperti ayesha cara mohammad mengajarkan bagaimana kaffir akan pergi ke neraka karena ajaran quran hanya melihat isis dan organisasi teroris lainnya dalam pembuatan,hate_speech,,religion,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,2070,hate_speech,harassment,False,0.8163069927605878,240,34
"DUNIA Pegawai kanan AS letak jawatan, tak puas hati pentadbiran Biden terus bekal senjata kepada Israel Orang dalam sendiri pun tak puas  kekejaman patut dihentikan
#mstar231020

Artikel penuh di Ig Story/ highlights",dunia pegawai kanan as letak jawatan tak puas hati pentadbiran biden terus bekal senjata kepada israel orang dalam sendiri pun tak puas kekejaman patut dihentikan artikel penuh di ig story highlights,normal,,"['0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,9123,normal,harassment,False,0.19274894464302317,216,32
hdh semangat org gila yg gambar halloween h-1,hdh semangat org gila yg gambar halloween h 1,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,15763,normal,harassment,False,0.18925655143307896,45,8
i miss the days where i could be more of an asshole,i miss the days where i could be more of an asshole,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1729,harassment,normal,False,0.9834090363120135,51,12
"USER Dalam sejarah politik Indonesia dikenal pergerakan 3 Angkatan:\n\n1. #Angkatan45 yang memperjuangkan kemerdekaan\n\n2. #Angkatan66 dengan tuntutan Tritura: bubarkan PKI, turunkan harga2, rombak kabinet \n\n3. #Angkatan98 dengan tuntutan Refo",user dalam sejarah politik indonesia dikenal pergerakan 3 angkatan n n1 yang memperjuangkan kemerdekaan n n2 dengan tuntutan tritura bubarkan pki turunkan harga2 rombak kabinet n n3 dengan tuntutan refo,normal,,normal,,data,data.csv,11083,normal,hate_speech,False,0.04433876480778598,246,28
Hastag terkini! Israel | Gaza | Karni Ilyas | Yahudi | Pagii | Khilaf | WE LOVE YOU TAEHYUNG | Iran | jeno renjun | Alwi | Israhell | Haaland | Kompas | Allahu Akbar | WE ARE SO PROUD OF YOU | We Are One Rebecca | Perang | Romcom,hastag terkini israel gaza karni ilyas yahudi pagii khilaf we love you taehyung iran jeno renjun alwi israhell haaland kompas allahu akbar we are so proud of you we are one rebecca perang romcom,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,7595,harassment,normal,False,0.8315054284029927,229,51
"Majelis Ulama Indonesia (MUI) mengeluarkan fatwa haram membeli produk dari produsen yang mendukung aktivitas genosida bangsa Palestina oleh penjajah Israel. Hal itu disampaikan Ketua Bidang Fatwa MUI Asrorun Niam Sholeh.

“Mendukung pihak yang diketahui mendukung agresi Israel, baik langsung maupun tidak langsung,” tutur dia, “seperti dengan membeli produk dari produsen yang secara nyata mendukung agresi Israel hukumnya haram.”
.
Niam mengimbau, umat Islam untuk sebisa mungkin menghindari transaksi atau menggunakan produk dari Israel maupun dari produsen yang mendukung penjajah Israel. Dia menegaskan, dukungan terhadap kemerdekaan Palestina saat ini hukumnya wajib.

“Maka kita tidak boleh mendukung pihak yang memerangi Palestina,” ujar dia, “termasuk penggunaan produk yang hasilnya secara nyata menyokong tindakan pembunuhan warga Palestina.”

Dalam Fatwa MUI Nomor 83 Tahun 2023 tentang Hukum Dukungan terhadap Perjuangan Palestina itu juga diterangkan, wajib hukumnya mendukung perjuangan kemerdekaan Palestina. Dia berujar, tiga WNI relawan yang ada di Rumah Sakit Indonesia (RSI) di Gaza sudah bisa dihubungi, ketiganya dalam keadaan baik.

Kata Iqbal, sasaran roket penjajah adalah wilayah Taliza’tar. Daerah tersebut berada dekat dengan RSI.
.
Artikel P",majelis ulama indonesia mui mengeluarkan fatwa haram membeli produk dari produsen yang mendukung aktivitas genosida bangsa palestina oleh penjajah israel hal itu disampaikan ketua bidang fatwa mui asrorun niam sholeh mendukung pihak yang diketahui mendukung agresi israel baik langsung maupun tidak langsung tutur dia seperti dengan membeli produk dari produsen yang secara nyata mendukung agresi israel hukumnya haram niam mengimbau umat islam untuk sebisa mungkin menghindari transaksi atau menggunakan produk dari israel maupun dari produsen yang mendukung penjajah israel dia menegaskan dukungan terhadap kemerdekaan palestina saat ini hukumnya wajib maka kita tidak boleh mendukung pihak yang memerangi palestina ujar dia termasuk penggunaan produk yang hasilnya secara nyata menyokong tindakan pembunuhan warga palestina dalam fatwa mui nomor 83 tahun 2023 tentang hukum dukungan terhadap perjuangan palestina itu juga diterangkan wajib hukumnya mendukung perjuangan kemerdekaan palestina dia berujar tiga wni relawan yang ada di rumah sakit indonesia rsi di gaza sudah bisa dihubungi ketiganya dalam keadaan baik kata iqbal sasaran roket penjajah adalah wilayah taliza tar daerah tersebut berada dekat dengan rsi artikel p,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6769,normal,harassment,False,0.20904691822060928,1270,173
"Agama Islam, Kristen, Yahudi agama SEKSIS! Makanya perempuan dlm agama ini perlu kerja extra keras supaya dijadikan manusia yg setara",agama islam kristen yahudi agama seksis makanya perempuan dlm agama ini perlu kerja extra keras supaya dijadikan manusia yg setara,hate_speech,,hate_speech,,data,data.csv,12837,hate_speech,normal,False,0.4354055095351964,133,20
"Jadi, yang saling marah-marah itu adalah si Syamsudin sama si Ari. Aku juga sedang ada. Katanya sih si Syamsudin mabuk. Jadinya goblog kayak wasit.'",jadi yang saling marah marah itu adalah si syamsudin sama si ari aku juga sedang ada katanya sih si syamsudin mabuk jadinya goblog kayak wasit,insult,,insult,,data,data.csv,4863,insult,hate_speech,False,0.20701747622337874,148,24
"📢RUPIAH89 Situs Slot Online Paling Gacor Terpercaya, Gampang Maxwin Minimal Deposit Hanya 5k 🔍Cari Kami Di Google Ketik : RUPIAH89 #RUPIAH89 #slotgacor #slotonline #slotdana #slotthailand #slotkamboja #slotvietnam LGBT Coldplay IsraelTerrorism Hindia Feni No 3 Kami Muak",rupiah89 situs slot online paling gacor terpercaya gampang maxwin minimal deposit hanya 5k cari kami di google ketik rupiah89 lgbt coldplay israelterrorism hindia feni no 3 kami muak,harassment,,"['1', '1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,4582,harassment,normal,False,0.29735359334876954,270,36
"@mapaybandungcom Rohingya mau makan pake apaan? pake uang siapa beli makanannya,emang ga kerja terus makannya gmn?",USER_MENTION rohingya mau makan pake apaan pake uang siapa beli makanannya emang ga kerja terus makannya gmn,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,27263,normal,harassment,False,-0.014865840708807254,114,16
"@abudaffa_ Kaum Yahudi pasti Tidak Akan Menetap Dengan Aman Di Palestina, Walau Sampai Kapan pun! ""Kaum Yahudi tidak akan selamanya menduduki Palestina. Ini Pasti! Akan tetapi, siapakah yang kelak mengusir mereka? Tentu yang akan mengusir mereka adalah orang-orang beriman yang bertauhid dengan sebenar-benarnya!"" "" Syaikh /Albai rahimahullah (Fataawaa As Sayyarah, 89) 🇵🇸 Kaum Yahudi pasti Tidak akan Menetap dengan Aman di Palestina Walau sampai Kapan pun!

Syaikh Al Albani -rahimahullah- menegaskan:

""Kaum Yahudi tidak akan selamanya menduduki Palestina. Ini Pasti! Akan tetapi, siapakah yang kelak mengusir mereka?

Tentu yang akan mengusir mereka adalah orang-orang beriman yang bertauhid dengan sebenar-benarnya!""

📚 Fataawaa As Sayyarah, 89.

♻️ Halal to save & share 
🚫 No Music
✅ Tidak perlu izin

Follow👇
📲 @abudaffa_

Download Poster & Info lainnya👇
📱 
-
بَارَكَ اللّٰهُ فِيْكُمْ..
☘️🍁☘️🍁☘️🍁☘️🍁☘️🍁
.
#abudaffa_ #quoteDakwah #quoteSalaf #MutiaraSalaf #SeruyanMengaji_ #tadabbur #tafsirquran #qurandailyveres",USER_MENTION kaum yahudi pasti tidak akan menetap dengan aman di palestina walau sampai kapan pun kaum yahudi tidak akan selamanya menduduki palestina ini pasti akan tetapi siapakah yang kelak mengusir mereka tentu yang akan mengusir mereka adalah orang orang beriman yang bertauhid dengan sebenar benarnya syaikh albai rahimahullah fataawaa as sayyarah 89 kaum yahudi pasti tidak akan menetap dengan aman di palestina walau sampai kapan pun syaikh al albani rahimahullah menegaskan kaum yahudi tidak akan selamanya menduduki palestina ini pasti akan tetapi siapakah yang kelak mengusir mereka tentu yang akan mengusir mereka adalah orang orang beriman yang bertauhid dengan sebenar benarnya fataawaa as sayyarah 89 halal to save share no music tidak perlu izin follow USER_MENTION download poster info lainnya ب ار ك الل ه ف ي ك م,normal,,"['0', '0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,2717,normal,harassment,False,0.23227846461828416,1019,140
"Selalu inget, km bukan siapa siapa. Bukan apa apa. Jadi gaada pentingnya juga buat kamu tau.\n\nBut, I need belong to someone. Hahaha. Agony of loneliness huh? Teori nya pak kassin lagi nih? Geblek!'",selalu inget km bukan siapa siapa bukan apa apa jadi gaada pentingnya juga buat kamu tau n nbut i need belong to someone hahaha agony of loneliness huh teori nya pak kassin lagi nih geblek,hate_speech,,hate_speech,,data,data.csv,2662,hate_speech,insult,False,-0.15260214661458504,199,33
"@Amox1L1N @jacobson19_ Trs bela sapa pir ... udah ngaku aja ,,,, gak bela zionis gab bela hamas ?? Udah ngaku aje biyar jlas bersikap",USER_MENTION USER_MENTION trs bela sapa pir udah ngaku aja gak bela zionis gab bela hamas udah ngaku aje biyar jlas bersikap,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,25171,normal,harassment,False,0.936392042632285,133,24
"People might said “fomo bgt si post palestina diig, ditwitter, emg kalian ngaruh apa?” Kenapa palestina akses internetnya diputus? Karena israel tau seberapa powerfulnya kekuatan internet dan media..",people might said fomo bgt si post palestina diig ditwitter emg kalian ngaruh apa kenapa palestina akses internetnya diputus karena israel tau seberapa powerfulnya kekuatan internet dan media,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,14027,normal,harassment,False,-0.20964817611171638,199,28
