text,true_label,pred_naive_bayes,pred_logistic_regression,pred_svm
scenery salah lagu red velvet rilis enak masuk telinga salah lagu on repeat playlist gila bodoh bisa sia nyiakan bakat musik member red velvet heran kelas red velvet anggur lho,insult,normal,normal,normal
bayang senin indah makan bubur dua istri cinta odgj teriak boga loba duit mah ngewe,normal,normal,insult,normal
bisex pacar cewe cowo sama nama bangsat,harassment,normal,normal,normal
mumpung gaza panitia surga sdg manfaat moment perang hamas israel elah drun kadrun makan enak hidup layak kerja woi ngemis donasi dg mengatasnamakan palestina,insult,normal,normal,normal
koq syiah gitu katanye cinta nabi muhammad npa syiah benci laknat sahabat istri nabi yakk,normal,hate_speech,hate_speech,hate_speech
welvira cari suap nasi makan gaji buta,normal,normal,insult,normal
gendut kenyang takut insya allah menang ganjar mahfud,threat,normal,normal,normal
iya liat gedek anjir bapa,insult,normal,normal,normal
wow,insult,normal,normal,normal
versi legenda korra karakter utama mako cerita gel rambut isi dokumen rutin,harassment,normal,normal,normal
roti makan obat tan bantu donasi dunia masuk tahan batas tentara zionis babi kaum parasit,hate_speech,normal,normal,normal
unex plnd breaking israel tuju gencat senjata gaza perdana menteri israel tuju sepakat gencat senjata gaza syarat kelompok militan palestina bebas sandera putus ambil mungut suara rabu enam jam diskusi anggota kabinet israel kutip lapor cnn international israel komitmen henti serang syarat kelompok militan palestina bebas sandera hari perempuan anak anak israel panjang gencat senjata tambah sandera bebas panjang jeda tambah follow for more,harassment,normal,normal,normal
suka kerja coba harap ada,insult,normal,normal,normal
suka bilang syiah dg aswaja ngibul y bi,normal,hate_speech,insult,normal
semoge es teh ndk ade embel embel biaya perang ape hubung israel tai asuk,hate_speech,normal,normal,normal
sebar nyamuk wolbachia misi bill gates sebab rusa genetik,hate_speech,normal,normal,normal
isu lgbt prabowo juang penting negara,normal,normal,hate_speech,normal
diem anjeng daniel edan,hate_speech,insult,insult,insult
papa bikinin aq ade n niyuh najis bat papah ew nneomu neomu jyjyk,insult,hate_speech,hate_speech,hate_speech
cw lgbt orang tua sikap gimana,normal,normal,hate_speech,normal
coba bersih timeline politik an israel vs palestina buka akun member coba reply atu kali algoritmanya ubah so far tiktok bersih muncul video member sehat drpd liat video manusia debat agama n politik,insult,normal,normal,normal
keren lgi nama gubernur indonesia presiden karang ja da bilang presiden indonesia presiden cebong bilang wkwkwkk,hate_speech,normal,normal,normal
jual mesin g sistem mesin sales mesin cina,hate_speech,normal,normal,normal
foto akumenluri foto akun menlu menlu retno tegas larang kibar bendera kumandang lagu bangsa israel atur jawapos menteri negeri menlu retno marsudi keluar atur larang kibar bendera nyanyi lagu bangsa israel atur bentuk tegas perintah indonesia atur ditandatangani menlu retno izin kibar guna bendera lambang atribut kumandang lagu bangsa israel wilayah republik indonesia kibar bendera negara asing atur atur perintah nomor guna bendera bangsa asing baca lengkap instal aplikasi jawap berita baru cepat sedia google play store apple app store,threat,normal,normal,normal
amerika laku irak irak pilih pimpin sunnis syiah bunuh islam,hate_speech,normal,normal,normal
israel stop playing victim stop bilang palestina teroris numpang ajar tanah bikin israel tanah palestina bjir,insult,normal,normal,normal
yuk bo lc rental gf dm no gay ges girang,sexually_explicit,normal,normal,normal
tuju anak muda maju pencapresan cacat uu sahkan karna maju anak muda karna hebat karna hebat anak muda ganjar mahfud,normal,normal,insult,normal
lihat bangkai tentara zionis hangus bakar kendara tank peti mati tangan,normal,normal,hate_speech,normal
 tvone israel tuduh iran dukung hizbullah lebanon jel simak lengkap s israel tuduh iran dukung hizbullah lebanon lancar serang lintas batas israel nyata keluar juru bicara militer israel avichai adraee avichai anggota kelompok brigade imam hossein lebanon selatan bantu hizbullah avichai kelompok brigade imam hossein bentuk suriah libat bentrok tentara israel batas lebanon pekan simak berita lengkap,sexually_explicit,normal,normal,normal
lawan segitiga kelompok israel cari salah musuh,hate_speech,normal,normal,normal
salah bukti laknat zionis israel,insult,normal,hate_speech,normal
d indonesia kutuk serang israel gaza indonesia kirim bantu manusia palestina garut update perintah masyarakat indonesia tinggal diam kejam israel masyarakat palestina gaza presiden jokowi kirim bantu masyarakat palestina kabar laman menteri agama kemenag presiden joko widodo indonesia kirim bantu manusia rakyat palestina presiden jokowi pimpin rapat batas ratas bahas kembang konflik palestina israel istana merdeka jakarta indonesia kirim bantu manusia sesuai minta butuh rakyat palestina presiden jokowi senin kirim bantu tahap pekan presiden jokowi bantu kirim masuk kloter bantu gabung bantu perintah dunia usaha masyarakat jokowi perintah indonesia tinggal diam saksi kejam bangsa palestina sempat presiden jokowi indonesia pantau ikut kembang gaza indonesia marah buruk situasi manusia wilayah posisi indonesia kutuk keras serang acak masyarakat sipil fasilitas sipil gaza presiden jokowi kirim bantu manusia perintah indonesia komunikasi upaya selesai konflik keras henti gencat senjata upaya bantu manusia dorong akselerasi cepat presiden jokowi,threat,normal,normal,normal
xc xab diem buaya,insult,normal,normal,normal
fakta zionis genocida perang perang hizbullah lawan israel israel serang libanon libanon selatan gaza bom zionis sungguh perang tindak barbar,normal,normal,hate_speech,normal
ayo evolusi mutasi genetik cebong,insult,hate_speech,hate_speech,hate_speech
mesum tahu warga suruh lanjutin hahahaha xf x f x x xf x f x x kocok emut kontol puret tegang xe x xa,insult,insult,normal,insult
ubah pandang uang kerja,insult,normal,normal,normal
main pos ronda ngarepin temen ngobrol bocah maen mobel lejen bangsad,hate_speech,insult,insult,insult
rusuh kaya ungsi rohingya,hate_speech,normal,normal,normal
project kakek netanyahu atur masjid sekolah bicara elon musk netanyahu terap program deradikalisasi atur ketat ajar islam masjid masjid sekolah gaza islam kembang harap tunduk lunak jajah israel tambah janji manis bangun gaza konyol tukang j gal ribu orang orang salah ngatur ngatur ber islam suruh lupa gitu,normal,normal,hate_speech,normal
natalia omek kantor fuck lgbt pagiii malam xwitter maljum fifa vcs manga,hate_speech,insult,normal,normal
austrians say islam does not loll in their nation poll,hate_speech,normal,normal,normal
pasu tikus tikus zionis buang poster syuhada sengaja pampang rakyat palestina kamp qalandiya,hate_speech,normal,normal,normal
israel tolong rudal irak anjing,harassment,normal,normal,normal
pinter pilih ganjar mahfud bodoh plih dp porsen,insult,normal,normal,normal
manusia waspada,normal,normal,hate_speech,hate_speech
korban kenal siap makam kompleks medis al shifa gaza kepung ketat israel arah,threat,normal,normal,normal
jokowi beda zionis israel,threat,normal,normal,normal
iman makna iman takut namobudhaya syalom selamat natal jenis takut murtad ingkar kecil makna islam rahmat fil alamin otak otak kerdil pecah belah bangsa bineka iman hati laku buat ucap selamat natal rubah musrik murtad iya selamat natal banding kalimah syahadat logika pincang a selamat natal b karna kamu kalimah syahadat paham atas cacat logika banding kalimah suci karna beda jenis ranah kalimah syahadat kristen baptis jamu misa masuk karna masuk ranah ibadah agama selamat natal ubah selamat idul fitri pikir kerdil pikir picik meruksak citra islam,hate_speech,normal,normal,normal
himpun ntai niblis,insult,normal,normal,normal
masuk akal bilang bagus akal sehat bilang malas bejat majuo kabeh sak rumah losssss,hate_speech,hate_speech,normal,normal
gmw liat dm ah gua nanya bolot xf x f x xa,threat,insult,insult,insult
gertak niggas,hate_speech,harassment,harassment,harassment
cewe bejat si cy,harassment,hate_speech,hate_speech,hate_speech
twittercombabaktaghvaeestatus,hate_speech,normal,normal,normal
nyerang wa wa cebong,insult,hate_speech,hate_speech,hate_speech
muslim bawa bawa buruk istimewa nggak denger tulis budha tulis kristen tulis komunis tulis,normal,normal,hate_speech,hate_speech
si bejat cabul kriminal ngoceh kriminalisasi ulama ndasar munafik,harassment,hate_speech,hate_speech,hate_speech
muslim dukung israel bentuk apa,normal,normal,hate_speech,hate_speech
kau sesal bangsad v nkarna sakit ngapa ngapain tunggu sehat lihat lakuin bangsad kau,hate_speech,hate_speech,insult,hate_speech
apasih gajelas bangke,hate_speech,insult,insult,insult
katany haram lgbt awww,normal,normal,hate_speech,hate_speech
hubung islam,normal,normal,hate_speech,hate_speech
eh dongo klo namannya tackle injured ma debut taun ama taun klo maen kasar cidera wkaakakak heran otak,hate_speech,insult,normal,insult
jk kapir ikut yezeus paulus kawin kristen punah data muslim dunia kembang anak pinak,normal,hate_speech,hate_speech,hate_speech
usir imigran gelap bumi indonesia,normal,normal,hate_speech,hate_speech
calon gibran nilai cacat moral,insult,normal,normal,normal
tingkat transferensi tuli nada,insult,normal,normal,normal
retweet cinta,insult,normal,normal,insult
tuhan katolik protestan beda ajar tuhan yesus gereja katolik diri gereja terus karya lat ajar tuhan yesus protestan diri gereja beda tuhan yesus katolik protestan cek ikut akun sumbu pendek,insult,normal,normal,normal
thats gooood panggil tmr baby sekolah bangun kau pergi oke,normal,harassment,harassment,harassment
tweet positif rasio ggnys dalam,insult,normal,normal,normal
katekismus gereja katolik larang miras lantang tentang budak sebab miras n nbeberapa ayat anggur positif pengkotbah mazmur amos minum anggur hati senang da,normal,normal,hate_speech,normal
tolong stress dekat gila jalan batununggal molek no asisten team dirmhnya cm ortunya ngomong uda kyk ngedongeng bawa,normal,normal,hate_speech,normal
nggak aneh om buang sampah tempat tenggelam tempat aneh tenggelam darat,normal,normal,hate_speech,hate_speech
wanita kristen,hate_speech,normal,normal,normal
anjir lihat sang raja gila gembel slovakia barat tingkat matang welldone,normal,insult,insult,insult
simpul bego v,hate_speech,hate_speech,insult,hate_speech
admin presiden partai asalll pokoknyah,normal,normal,hate_speech,normal
liput liput kemlu ri bantah tuduh israel rumah sakit indonesia gaza markas ham s trimakasi bu menlu,hate_speech,normal,normal,normal
salah rezim sby panjang kontrak freeport il,normal,normal,hate_speech,hate_speech
terima kasih kevinaku suka sepak bola sma mana,normal,normal,harassment,normal
bego jwb mulu,insult,hate_speech,hate_speech,hate_speech
gua normal member autis xf x f x x,insult,normal,normal,normal
kuasa keri,normal,normal,insult,normal
tempat ibadah yahudi salib bunda maria gereja ludah najis paham lol perhati tulis tolol bela yahudiisraelzionis,normal,hate_speech,hate_speech,hate_speech
swat sfc selamat monyet proboscis url url,normal,hate_speech,insult,insult
om w kasih kontol babi kulup platform x yahudi pesek ngentot,hate_speech,insult,insult,insult
pandang sentuh hati mujahidin hamas bebas orang tawan wanita yahudi alas sehat slh ulur tangan kpd slh mujahidin awal salam terima kasih baik mujahidin,normal,normal,hate_speech,normal
tante vero kejo hoaks kampret,hate_speech,insult,insult,insult
jgn pilih asing imigran yaman usir imigran rohingya usir imigran yaman,hate_speech,normal,normal,normal
gila cowo yoon jeonghan ganteng,threat,normal,normal,normal
sejarah adab dunia sejarah catat perang manusia vs tank lapis baja baik merkava sejarah catat kota jakarta nama gaza lawan negara negara zionis teroris perancis kanada inggris italia amerika israel senjata murah sejarah catat teroris cundang pahlawan debat guna akal indera cari benar benar ambigu benar absolute tempat adab kepala otak letak tumit,threat,normal,normal,normal
manhaj salaf ikhlash ittiba u rasulullah     sesuai al qur an hadist ash shahihah murni aqidah tebar cahaya sunnah bid ah hasanah ustadz abu yahya badrusalam lc   adrasah kaji ahlus sunnah manhaj salaf             paham kaidah kaidah bid ah perkara bag shalat taraweh sunnah nabi shallallahu alaihi wa sallam sunnah muaqad bid ahnya umar         syiah anti shalat tarawih berjama ah dengki aisyah          umar         erti bid ah bahaya ustadz khalid basalamah ma model bid ah ustadz firanda andirja perhati beda bid ah akidah bid ah fiqh ustadz firanda andirja bid ah hasanah ustadz firanda andirja ma bidah hasanah ustadz firanda andirja ma paham bid ah hasanah ibnu umar radliyallaahu anhumaa larang majelis duduk duduk ahlul bid ah lurus khilaf uah kata antum bidah kepala kaki i ust sofyan chalid ruray syubhat ustadz fulan antum bidah kepala kaki i ust dzulqarnain m sunusi definisi bid ah bid ah dll ustad badru salam definisi bidah bahasa istilah ustadz badru salam lc b doh arti bid ah hasanah i ust zainal abidin sambung allah   firman rasulullah     sabda republished hanifa ash shidqi free share save  sunnah jaga benar jujur adil dusta kedhaliman ibnu taimiyyah rahimahullahu yuk share amal alir insya allah rasulullah shallallaahu alaihi wa sallam sabda                        barangsiapa baik pahala orang amal hr muslim abu mas ud al anshori radhiyallaahu anhu             ahas ,insult,normal,normal,normal
